timestamp,building_id,building_type,floor,room_id,room_area_m2,capacity_students,occupancy,occupancy_rate,temperature_c,humidity_pct,ac_usage_pct,lighting_usage_pct,plug_load_kw,weekend,holiday,exam_period,hour,day_of_week,peak_period,power_kw,energy_kwh_15min,tariff_inr_per_kwh,energy_cost_inr,injected_anomaly
2025-01-02 09:45:00,B05,Science,1,B05-R01,40,22,22.0,1.0,20.53,80.86,0.0,90.18,1.783,0,1,0,9.75,3,1,7.653,1.9133,8.5,16.263,0
2025-01-02 09:45:00,B05,Science,2,B05-R06,40,22,22.0,1.0,23.19,78.77,2.13,91.11,1.62,0,1,0,9.75,3,1,7.843,1.9607,8.5,16.666,0
2025-01-02 09:45:00,B05,Science,3,B05-R11,40,22,22.0,1.0,20.21,74.91,0.0,94.93,1.79,0,1,0,9.75,3,1,8.088,2.022,8.5,17.187,0
2025-01-02 09:45:00,B05,Science,4,B05-R16,40,22,22.0,1.0,22.26,75.24,4.61,100.0,1.72,0,1,0,9.75,3,1,7.384,1.846,8.5,15.691,0
2025-01-02 10:00:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,22.33,69.62,2.19,91.36,1.565,0,1,0,10.0,3,1,7.434,1.8585,8.5,15.797,0
2025-01-02 10:00:00,B01,Engineering,2,B01-R06,40,20,19.0,0.95,22.15,60.99,0.0,89.69,1.341,0,1,0,10.0,3,1,7.91,1.9774,8.5,16.808,0
2025-01-02 10:00:00,B01,Engineering,3,B01-R11,40,20,20.0,1.0,21.82,86.08,0.0,91.62,1.722,0,1,0,10.0,3,1,7.131,1.7828,8.5,15.154,0
2025-01-02 10:00:00,B01,Engineering,4,B01-R16,40,20,17.0,0.85,21.59,72.7,0.12,87.23,1.23,0,1,0,10.0,3,1,6.427,1.6068,8.5,13.658,0
2025-01-02 10:00:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,20.97,80.18,0.0,84.16,1.802,0,1,0,10.0,3,1,7.316,1.829,8.5,15.547,0
2025-01-02 10:00:00,B02,Computer_Science,2,B02-R06,40,25,24.0,0.96,20.66,84.42,0.0,88.63,1.91,0,1,0,10.0,3,1,7.349,1.8373,8.5,15.617,0
2025-01-02 10:00:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,22.19,83.79,0.0,81.53,1.973,0,1,0,10.0,3,1,7.301,1.8252,8.5,15.514,0
2025-01-02 10:00:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,24.24,70.9,24.18,92.08,1.717,0,1,0,10.0,3,1,8.554,2.1386,8.5,18.178,0
2025-01-02 10:00:00,B03,Library,1,B03-R01,40,18,18.0,1.0,18.07,84.1,0.0,80.49,1.544,0,1,0,10.0,3,1,7.264,1.8159,8.5,15.435,0
2025-01-02 10:00:00,B03,Library,2,B03-R06,40,18,18.0,1.0,21.83,88.63,0.0,96.21,1.437,0,1,0,10.0,3,1,6.876,1.7191,8.5,14.612,0
2025-01-02 10:00:00,B03,Library,3,B03-R11,40,18,18.0,1.0,20.52,84.71,0.0,89.25,1.579,0,1,0,10.0,3,1,6.705,1.6762,8.5,14.247,0
2025-01-02 10:00:00,B03,Library,4,B03-R16,40,18,18.0,1.0,20.0,80.25,0.0,100.0,1.565,0,1,0,10.0,3,1,7.588,1.8969,8.5,16.124,0
2025-01-02 10:00:00,B04,Administration,1,B04-R01,40,12,10.0,0.833,23.52,80.33,2.48,98.18,0.94,0,1,0,10.0,3,1,7.911,1.9777,8.5,16.81,0
2025-01-02 10:00:00,B04,Administration,2,B04-R06,40,12,10.0,0.833,21.24,77.79,0.0,84.81,0.923,0,1,0,10.0,3,1,6.042,1.5105,8.5,12.839,0
2025-01-02 10:00:00,B04,Administration,3,B04-R11,40,12,10.0,0.833,22.06,,11.23,92.59,1.097,0,1,0,10.0,3,1,7.288,1.822,8.5,15.487,0
2025-01-02 10:00:00,B04,Administration,4,B04-R16,40,12,7.0,0.583,23.19,73.09,9.62,100.0,0.922,0,1,0,10.0,3,1,7.351,1.8377,8.5,15.621,0
2025-01-02 10:00:00,B05,Science,1,B05-R01,40,22,22.0,1.0,22.91,76.51,4.07,100.0,1.47,0,1,0,10.0,3,1,7.798,1.9496,8.5,16.572,0
2025-01-02 10:00:00,B05,Science,2,B05-R06,40,22,22.0,1.0,22.34,77.05,1.59,90.65,1.613,0,1,0,10.0,3,1,7.348,1.837,8.5,15.615,0
2025-01-02 10:00:00,B05,Science,3,B05-R11,40,22,22.0,1.0,20.56,74.98,0.0,99.42,1.507,0,1,0,10.0,3,1,7.718,1.9296,8.5,16.402,0
2025-01-02 10:00:00,B05,Science,4,B05-R16,40,22,22.0,1.0,20.5,78.91,0.0,88.34,1.752,0,1,0,10.0,3,1,7.666,1.9165,8.5,16.29,0
2025-01-02 10:15:00,B01,Engineering,1,B01-R01,40,20,17.0,0.85,23.14,77.61,11.75,90.91,1.244,0,1,0,10.25,3,1,7.509,1.8772,8.5,15.956,0
2025-01-02 10:15:00,B01,Engineering,2,B01-R06,40,20,20.0,1.0,23.35,73.03,7.77,80.3,1.669,0,1,0,10.25,3,1,7.975,1.9938,8.5,16.947,0
2025-01-02 10:15:00,B01,Engineering,3,B01-R11,40,20,19.0,0.95,21.99,78.76,0.0,89.39,1.448,0,1,0,10.25,3,1,7.575,1.8938,8.5,16.098,0
2025-01-02 10:15:00,B01,Engineering,4,B01-R16,40,20,17.0,0.85,19.7,84.7,0.0,96.04,1.329,0,1,0,10.25,3,1,6.926,1.7314,8.5,14.717,0
2025-01-02 10:15:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,25.74,81.79,34.65,82.78,1.838,0,1,0,10.25,3,1,8.627,2.1567,8.5,18.332,0
2025-01-02 10:15:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,20.57,76.98,0.0,100.0,1.819,0,1,0,10.25,3,1,7.544,1.886,8.5,16.031,0
2025-01-02 10:15:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,20.43,79.23,0.0,86.87,1.371,0,1,0,10.25,3,1,6.926,1.7314,8.5,14.717,0
2025-01-02 10:15:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,23.01,70.23,9.71,90.57,1.863,0,1,0,10.25,3,1,8.339,2.0848,8.5,17.721,0
2025-01-02 10:15:00,B03,Library,1,B03-R01,40,18,18.0,1.0,22.55,74.35,0.0,84.0,1.167,0,1,0,10.25,3,1,5.591,1.3978,8.5,11.882,0
2025-01-02 10:15:00,B03,Library,2,B03-R06,40,18,18.0,1.0,21.97,69.17,11.27,100.0,1.372,0,1,0,10.25,3,1,8.017,2.0042,8.5,17.036,0
2025-01-02 10:15:00,B03,Library,3,B03-R11,40,18,18.0,1.0,23.91,81.56,11.4,90.77,1.375,0,1,0,10.25,3,1,6.573,1.6432,8.5,13.968,0
2025-01-02 10:15:00,B03,Library,4,B03-R16,40,18,18.0,1.0,20.99,68.38,0.0,100.0,1.348,0,1,0,10.25,3,1,6.84,1.7099,8.5,14.534,0
2025-01-02 10:15:00,B04,Administration,1,B04-R01,40,12,9.0,0.75,23.31,69.79,5.35,84.36,0.999,0,1,0,10.25,3,1,7.019,1.7548,8.5,14.916,0
2025-01-02 10:15:00,B04,Administration,2,B04-R06,40,12,10.0,0.833,19.86,80.48,0.0,85.63,0.866,0,1,0,10.25,3,1,6.069,1.5172,8.5,12.896,0
2025-01-02 10:15:00,B04,Administration,3,B04-R11,40,12,9.0,0.75,20.83,81.8,0.0,85.01,0.919,0,1,0,10.25,3,1,6.77,1.6925,8.5,14.386,0
2025-01-02 10:15:00,B04,Administration,4,B04-R16,40,12,9.0,0.75,18.87,76.65,0.0,97.82,0.782,0,1,0,10.25,3,1,6.609,1.6523,8.5,14.044,0
2025-01-02 10:15:00,B05,Science,1,B05-R01,40,22,22.0,1.0,23.36,75.53,12.58,84.96,1.727,0,1,0,10.25,3,1,7.664,1.9161,8.5,16.287,0
2025-01-02 10:15:00,B05,Science,2,B05-R06,40,22,22.0,1.0,21.81,76.15,0.0,85.72,1.595,0,1,0,10.25,3,1,7.555,1.8889,8.5,16.055,0
2025-01-02 10:15:00,B05,Science,3,B05-R11,40,22,22.0,1.0,21.86,73.13,0.0,100.0,1.469,0,1,0,10.25,3,1,7.724,1.931,8.5,16.414,0
2025-01-02 10:15:00,B05,Science,4,B05-R16,40,22,22.0,1.0,20.7,83.37,0.0,87.94,1.514,0,1,0,10.25,3,1,7.215,1.8038,8.5,15.332,0
2025-01-02 10:30:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,24.84,74.28,8.35,97.71,1.714,0,1,0,10.5,3,1,8.09,2.0224,8.5,17.191,0
2025-01-02 10:30:00,B01,Engineering,2,B01-R06,40,20,20.0,1.0,22.89,72.93,14.14,97.98,1.463,0,1,0,10.5,3,1,8.407,2.1017,8.5,17.865,0
2025-01-02 10:30:00,B01,Engineering,3,B01-R11,40,20,20.0,1.0,20.67,75.85,0.0,87.68,1.44,0,1,0,10.5,3,1,7.231,1.8079,8.5,15.367,0
2025-01-02 10:30:00,B01,Engineering,4,B01-R16,40,20,19.0,0.95,21.86,75.0,4.16,90.08,1.351,0,1,0,10.5,3,1,7.151,1.7878,8.5,15.196,0
2025-01-02 10:30:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,19.89,76.26,0.0,93.58,1.718,0,1,0,10.5,3,1,7.618,1.9045,8.5,16.188,0
2025-01-02 10:30:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,22.6,77.69,0.16,95.17,1.81,0,1,0,10.5,3,1,8.441,2.1103,8.5,17.938,0
2025-01-02 10:30:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,21.49,71.35,0.0,91.72,1.758,0,1,0,10.5,3,1,7.282,1.8206,8.5,15.475,0
2025-01-02 10:30:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,20.73,81.36,0.0,91.94,1.712,0,1,0,10.5,3,1,7.125,1.7812,8.5,15.14,0
2025-01-02 10:30:00,B03,Library,1,B03-R01,40,18,18.0,1.0,22.86,78.21,0.0,95.02,1.468,0,1,0,10.5,3,1,8.232,2.0581,8.5,17.494,0
2025-01-02 10:30:00,B03,Library,2,B03-R06,40,18,18.0,1.0,22.31,70.23,6.15,92.24,1.136,0,1,0,10.5,3,1,7.242,1.8104,8.5,15.388,0
2025-01-02 10:30:00,B03,Library,3,B03-R11,40,18,18.0,1.0,24.6,70.8,26.87,100.0,1.03,0,1,0,10.5,3,1,7.885,1.9713,8.5,16.756,0
2025-01-02 10:30:00,B03,Library,4,B03-R16,40,18,18.0,1.0,19.49,77.05,0.0,93.99,1.246,0,1,0,10.5,3,1,6.809,1.7021,8.5,14.468,0
2025-01-02 10:30:00,B04,Administration,1,B04-R01,40,12,9.0,0.75,21.42,82.08,0.0,94.71,1.029,0,1,0,10.5,3,1,7.065,1.7662,8.5,15.012,0
2025-01-02 10:30:00,B04,Administration,2,B04-R06,40,12,9.0,0.75,21.92,76.7,4.0,80.85,0.834,0,1,0,10.5,3,1,6.02,1.5049,8.5,12.792,0
2025-01-02 10:30:00,B04,Administration,3,B04-R11,40,12,9.0,0.75,20.1,82.18,6.12,93.58,0.873,0,1,0,10.5,3,1,6.784,1.696,8.5,14.416,0
2025-01-02 10:30:00,B04,Administration,4,B04-R16,40,12,11.0,0.917,22.73,79.74,4.37,90.84,1.143,0,1,0,10.5,3,1,6.836,1.7089,8.5,14.526,0
2025-01-02 10:30:00,B05,Science,1,B05-R01,40,22,22.0,1.0,23.4,74.63,14.2,100.0,1.832,0,1,0,10.5,3,1,7.981,1.9951,8.5,16.959,0
2025-01-02 10:30:00,B05,Science,2,B05-R06,40,22,22.0,1.0,24.02,75.5,4.91,81.82,1.313,0,1,0,10.5,3,1,7.511,1.8776,8.5,15.96,0
2025-01-02 10:30:00,B05,Science,3,B05-R11,40,22,22.0,1.0,20.8,73.71,0.0,93.68,1.558,0,1,0,10.5,3,1,7.164,1.791,8.5,15.224,0
2025-01-02 10:30:00,B05,Science,4,B05-R16,40,22,22.0,1.0,23.0,82.62,9.78,86.94,1.537,0,1,0,10.5,3,1,7.223,1.8057,8.5,15.349,0
2025-01-02 10:45:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,26.2,71.64,31.41,91.39,1.36,0,1,0,10.75,3,1,8.257,2.0643,8.5,17.546,0
2025-01-02 10:45:00,B01,Engineering,2,B01-R06,40,20,20.0,1.0,19.59,84.59,0.0,86.16,1.434,0,1,0,10.75,3,1,7.27,1.8175,8.5,15.449,0
2025-01-02 10:45:00,B01,Engineering,3,B01-R11,40,20,20.0,1.0,23.55,70.81,17.74,90.34,1.507,0,1,0,10.75,3,1,8.204,2.051,8.5,17.434,0
2025-01-02 10:45:00,B01,Engineering,4,B01-R16,40,20,18.0,0.9,22.74,69.94,3.64,73.49,1.375,0,1,0,10.75,3,1,6.333,1.5834,8.5,13.458,0
2025-01-02 10:45:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,20.18,75.07,0.0,85.36,2.036,0,1,0,10.75,3,1,8.157,2.0392,8.5,17.333,0
2025-01-02 10:45:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,21.02,75.41,0.0,100.0,1.828,0,1,0,10.75,3,1,7.933,1.9833,8.5,16.858,0
2025-01-02 10:45:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,21.99,73.57,0.43,86.52,1.691,0,1,0,10.75,3,1,7.916,1.9791,8.5,16.823,0
2025-01-02 10:45:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,21.16,90.36,0.0,83.28,1.878,0,1,0,10.75,3,1,7.355,1.8387,8.5,15.629,0
2025-01-02 10:45:00,B03,Library,1,B03-R01,40,18,18.0,1.0,23.42,65.02,7.79,90.61,1.176,0,1,0,10.75,3,1,6.834,1.7085,8.5,14.522,0
2025-01-02 10:45:00,B03,Library,2,B03-R06,40,18,18.0,1.0,,80.34,0.0,93.25,1.13,0,1,0,10.75,3,1,7.129,1.7822,8.5,15.149,0
2025-01-02 10:45:00,B03,Library,3,B03-R11,40,18,18.0,1.0,23.39,78.3,0.0,81.05,1.647,0,1,0,10.75,3,1,7.786,1.9465,8.5,16.546,0
2025-01-02 10:45:00,B03,Library,4,B03-R16,40,18,18.0,1.0,21.47,85.73,0.0,97.05,1.302,0,1,0,10.75,3,1,7.086,1.7716,8.5,15.059,0
2025-01-02 10:45:00,B04,Administration,1,B04-R01,40,12,8.0,0.667,22.86,70.63,8.86,92.72,0.794,0,1,0,10.75,3,1,6.137,1.5343,8.5,13.042,0
2025-01-02 10:45:00,B04,Administration,2,B04-R06,40,12,9.0,0.75,23.07,71.3,0.0,89.15,0.764,0,1,0,10.75,3,1,6.326,1.5816,8.5,13.444,0
2025-01-02 10:45:00,B04,Administration,3,B04-R11,40,12,11.0,0.917,22.43,83.18,2.89,94.76,0.954,0,1,0,10.75,3,1,7.05,1.7626,8.5,14.982,0
2025-01-02 10:45:00,B04,Administration,4,B04-R16,40,12,8.0,0.667,22.43,83.22,1.22,100.0,0.927,0,1,0,10.75,3,1,6.659,1.6647,8.5,14.15,0
2025-01-02 10:45:00,B05,Science,1,B05-R01,40,22,22.0,1.0,20.64,75.88,0.0,82.51,1.767,0,1,0,10.75,3,1,7.095,1.7739,8.5,15.078,0
2025-01-02 10:45:00,B05,Science,2,B05-R06,40,22,22.0,1.0,21.87,75.14,12.52,82.9,1.749,0,1,0,10.75,3,1,8.508,2.1271,8.5,18.08,0
2025-01-02 10:45:00,B05,Science,3,B05-R11,40,22,22.0,1.0,22.29,86.17,0.0,87.53,1.647,0,1,0,10.75,3,1,6.896,1.7241,8.5,14.654,0
2025-01-02 10:45:00,B05,Science,4,B05-R16,40,22,22.0,1.0,22.94,75.94,11.12,92.65,1.461,0,1,0,10.75,3,1,7.525,1.8812,8.5,15.99,0
2025-01-02 11:00:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,22.79,72.67,9.84,78.42,1.603,0,1,0,11.0,3,1,7.158,1.7895,8.5,15.211,0
2025-01-02 11:00:00,B01,Engineering,2,B01-R06,40,20,20.0,1.0,21.22,84.62,0.0,85.12,1.58,0,1,0,11.0,3,1,7.729,1.9323,8.5,16.425,0
2025-01-02 11:00:00,B01,Engineering,3,B01-R11,40,20,19.0,0.95,,73.4,0.0,91.7,1.558,0,1,0,11.0,3,1,6.403,1.6008,8.5,13.607,0
2025-01-02 11:00:00,B01,Engineering,4,B01-R16,40,20,20.0,1.0,23.18,72.95,10.12,87.81,1.746,0,1,0,11.0,3,1,7.735,1.9338,8.5,16.437,0
2025-01-02 11:00:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,21.61,68.5,0.52,87.83,1.649,0,1,0,11.0,3,1,8.49,2.1226,8.5,18.042,0
2025-01-02 11:00:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,20.52,86.99,0.0,100.0,1.853,0,1,0,11.0,3,1,8.271,2.0677,8.5,17.575,0
2025-01-02 11:00:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,,82.16,0.0,100.0,1.989,0,1,0,11.0,3,1,8.511,2.1278,8.5,18.086,0
2025-01-02 11:00:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,23.39,76.07,16.36,85.89,1.937,0,1,0,11.0,3,1,7.57,1.8925,8.5,16.086,0
2025-01-02 11:00:00,B03,Library,1,B03-R01,40,18,18.0,1.0,21.36,72.94,2.85,89.63,1.424,0,1,0,11.0,3,1,7.635,1.9088,8.5,16.225,0
2025-01-02 11:00:00,B03,Library,2,B03-R06,40,18,18.0,1.0,22.47,80.95,0.35,91.88,1.103,0,1,0,11.0,3,1,7.174,1.7936,8.5,15.246,0
2025-01-02 11:00:00,B03,Library,3,B03-R11,40,18,18.0,1.0,20.07,77.48,0.0,100.0,1.338,0,1,0,11.0,3,1,7.023,1.7558,8.5,14.924,0
2025-01-02 11:00:00,B03,Library,4,B03-R16,40,18,18.0,1.0,23.34,80.63,6.21,92.85,1.594,0,1,0,11.0,3,1,7.753,1.9381,8.5,16.474,0
2025-01-02 11:00:00,B04,Administration,1,B04-R01,40,12,9.0,0.75,23.17,76.17,0.0,91.35,0.904,0,1,0,11.0,3,1,6.068,1.517,8.5,12.894,0
2025-01-02 11:00:00,B04,Administration,2,B04-R06,40,12,10.0,0.833,23.19,81.85,0.0,85.1,0.985,0,1,0,11.0,3,1,6.894,1.7234,8.5,14.649,0
2025-01-02 11:00:00,B04,Administration,3,B04-R11,40,12,10.0,0.833,21.88,85.65,0.0,100.0,1.026,0,1,0,11.0,3,1,7.496,1.874,8.5,15.929,0
2025-01-02 11:00:00,B04,Administration,4,B04-R16,40,12,7.0,0.583,21.8,70.53,0.0,97.81,0.408,0,1,0,11.0,3,1,6.594,1.6485,8.5,14.012,0
2025-01-02 11:00:00,B05,Science,1,B05-R01,40,22,22.0,1.0,24.09,85.35,16.29,94.56,1.561,0,1,0,11.0,3,1,8.205,2.0512,8.5,17.435,0
2025-01-02 11:00:00,B05,Science,2,B05-R06,40,22,22.0,1.0,21.7,75.42,0.92,82.99,1.762,0,1,0,11.0,3,1,8.096,2.0241,8.5,17.205,0
2025-01-02 11:00:00,B05,Science,3,B05-R11,40,22,22.0,1.0,23.03,73.19,0.0,81.96,1.825,0,1,0,11.0,3,1,6.897,1.7242,8.5,14.655,0
2025-01-02 11:00:00,B05,Science,4,B05-R16,40,22,22.0,1.0,21.19,78.24,2.84,93.11,1.517,0,1,0,11.0,3,1,7.057,1.7641,8.5,14.995,0
2025-01-02 11:15:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,20.92,77.3,0.0,87.65,1.417,0,1,0,11.25,3,1,7.016,1.754,8.5,14.909,0
2025-01-02 11:15:00,B01,Engineering,2,B01-R06,40,20,20.0,1.0,24.1,80.24,15.5,86.67,1.396,0,1,0,11.25,3,1,7.424,1.8561,8.5,15.776,0
2025-01-02 11:15:00,B01,Engineering,3,B01-R11,40,20,20.0,1.0,22.76,77.21,0.73,87.56,1.397,0,1,0,11.25,3,1,7.206,1.8015,8.5,15.313,0
2025-01-02 11:15:00,B01,Engineering,4,B01-R16,40,20,20.0,1.0,21.65,74.88,0.0,100.0,1.786,0,1,0,11.25,3,1,7.414,1.8534,8.5,15.754,0
2025-01-02 11:15:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,23.06,79.5,11.71,100.0,1.567,0,1,0,11.25,3,1,7.529,1.8823,8.5,15.999,0
2025-01-02 11:15:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,22.3,74.17,0.0,92.23,1.981,0,1,0,11.25,3,1,8.291,2.0726,8.5,17.617,0
2025-01-02 11:15:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,22.0,67.87,8.93,95.5,1.73,0,1,0,11.25,3,1,7.668,1.9169,8.5,16.294,0
2025-01-02 11:15:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,19.84,75.23,0.0,91.96,2.016,0,1,0,11.25,3,1,8.272,2.0681,8.5,17.579,0
2025-01-02 11:15:00,B03,Library,1,B03-R01,40,18,18.0,1.0,21.51,80.05,5.32,100.0,1.5,0,1,0,11.25,3,1,8.27,2.0674,8.5,17.573,0
2025-01-02 11:15:00,B03,Library,2,B03-R06,40,18,18.0,1.0,24.02,74.11,20.48,100.0,1.442,0,1,0,11.25,3,1,8.585,2.1462,8.5,18.243,0
2025-01-02 11:15:00,B03,Library,3,B03-R11,40,18,18.0,1.0,21.28,71.34,0.0,95.84,1.71,0,1,0,11.25,3,1,7.19,1.7974,8.5,15.278,0
2025-01-02 11:15:00,B03,Library,4,B03-R16,40,18,18.0,1.0,23.59,69.3,3.11,93.22,1.011,0,1,0,11.25,3,1,6.276,1.5691,8.5,13.337,0
2025-01-02 11:15:00,B04,Administration,1,B04-R01,40,12,10.0,0.833,24.6,73.34,18.08,94.41,0.897,0,1,0,11.25,3,1,7.197,1.7992,8.5,15.293,0
2025-01-02 11:15:00,B04,Administration,2,B04-R06,40,12,12.0,1.0,22.79,82.02,13.99,91.8,1.096,0,1,0,11.25,3,1,7.581,1.8951,8.5,16.109,0
2025-01-02 11:15:00,B04,Administration,3,B04-R11,40,12,8.0,0.667,21.67,79.11,0.97,94.85,0.952,0,1,0,11.25,3,1,7.311,1.8277,8.5,15.536,0
2025-01-02 11:15:00,B04,Administration,4,B04-R16,40,12,9.0,0.75,26.15,73.06,29.41,86.95,0.854,0,1,0,11.25,3,1,7.461,1.8651,8.5,15.854,0
2025-01-02 11:15:00,B05,Science,1,B05-R01,40,22,22.0,1.0,24.68,73.19,7.34,90.52,1.794,0,1,0,11.25,3,1,7.079,1.7698,8.5,15.044,0
2025-01-02 11:15:00,B05,Science,2,B05-R06,40,22,22.0,1.0,21.47,79.63,2.04,98.64,1.898,0,1,0,11.25,3,1,7.359,1.8397,8.5,15.638,0
2025-01-02 11:15:00,B05,Science,3,B05-R11,40,22,22.0,1.0,24.33,76.41,10.15,91.86,1.604,0,1,0,11.25,3,1,8.193,2.0482,8.5,17.409,0
2025-01-02 11:15:00,B05,Science,4,B05-R16,40,22,22.0,1.0,21.66,74.81,2.46,85.13,1.574,0,1,0,11.25,3,1,7.261,1.8151,8.5,15.429,0
2025-01-02 11:30:00,B01,Engineering,1,B01-R01,40,20,18.0,0.9,19.43,75.91,0.0,87.7,1.141,0,1,0,11.5,3,1,6.731,1.6828,8.5,14.304,0
2025-01-02 11:30:00,B01,Engineering,2,B01-R06,40,20,18.0,0.9,20.72,81.68,0.0,98.53,1.235,0,1,0,11.5,3,1,6.517,1.6291,8.5,13.848,0
2025-01-02 11:30:00,B01,Engineering,3,B01-R11,40,20,18.0,0.9,22.1,80.56,1.96,100.0,1.641,0,1,0,11.5,3,1,6.913,1.7284,8.5,14.691,0
2025-01-02 11:30:00,B01,Engineering,4,B01-R16,40,20,20.0,1.0,21.44,78.54,0.0,98.03,1.366,0,1,0,11.5,3,1,7.185,1.7963,8.5,15.269,0
2025-01-02 11:30:00,B02,Computer_Science,1,B02-R01,40,25,25.0,1.0,20.93,75.37,0.0,87.06,1.746,0,1,0,11.5,3,1,6.783,1.6957,8.5,14.413,0
2025-01-02 11:30:00,B02,Computer_Science,2,B02-R06,40,25,25.0,1.0,21.65,76.15,9.32,88.29,1.606,0,1,0,11.5,3,1,8.011,2.0027,8.5,17.023,0
2025-01-02 11:30:00,B02,Computer_Science,3,B02-R11,40,25,25.0,1.0,19.67,84.92,0.0,100.0,1.418,0,1,0,11.5,3,1,7.855,1.9638,8.5,16.692,0
2025-01-02 11:30:00,B02,Computer_Science,4,B02-R16,40,25,25.0,1.0,23.5,76.37,19.72,89.03,1.752,0,1,0,11.5,3,1,8.34,2.0849,8.5,17.722,0
2025-01-02 11:30:00,B03,Library,1,B03-R01,40,18,18.0,1.0,23.83,72.29,5.09,98.45,1.453,0,1,0,11.5,3,1,7.957,1.9893,8.5,16.909,0
2025-01-02 11:30:00,B03,Library,2,B03-R06,40,18,18.0,1.0,23.82,71.43,20.59,96.08,1.445,0,1,0,11.5,3,1,8.769,2.1923,8.5,18.634,0
2025-01-02 11:30:00,B03,Library,3,B03-R11,40,18,18.0,1.0,23.64,70.93,11.44,94.78,1.324,0,1,0,11.5,3,1,7.095,1.7737,8.5,15.077,0
2025-01-02 11:30:00,B03,Library,4,B03-R16,40,18,18.0,1.0,23.53,79.33,11.75,90.91,1.474,0,1,0,11.5,3,1,7.758,1.9395,8.5,16.485,0
2025-01-02 11:30:00,B04,Administration,1,B04-R01,40,12,8.0,0.667,23.48,76.01,5.47,97.59,0.474,0,1,0,11.5,3,1,7.327,1.8319,8.5,15.571,0
2025-01-02 11:30:00,B04,Administration,2,B04-R06,40,12,8.0,0.667,24.25,82.79,19.85,83.98,0.745,0,1,0,11.5,3,1,6.795,1.6987,8.5,14.439,0
2025-01-02 11:30:00,B04,Administration,3,B04-R11,40,12,10.0,0.833,24.39,79.65,17.7,83.14,1.098,0,1,0,11.5,3,1,6.592,1.648,8.5,14.008,0
2025-01-02 11:30:00,B04,Administration,4,B04-R16,40,12,8.0,0.667,21.83,78.18,0.0,100.0,1.03,0,1,0,11.5,3,1,6.907,1.7268,8.5,14.678,0
2025-01-02 11:30:00,B05,Science,1,B05-R01,40,22,22.0,1.0,23.02,82.85,12.52,94.32,1.466,0,1,0,11.5,3,1,7.807,1.9518,8.5,16.59,0
2025-01-02 11:30:00,B05,Science,2,B05-R06,40,22,22.0,1.0,24.66,79.48,23.23,88.72,1.383,0,1,0,11.5,3,1,8.199,2.0499,8.5,17.424,0
2025-01-02 11:30:00,B05,Science,3,B05-R11,40,22,22.0,1.0,22.38,70.51,10.79,89.07,1.783,0,1,0,11.5,3,1,7.608,1.9021,8.5,16.168,0
2025-01-02 11:30:00,B05,Science,4,B05-R16,40,22,22.0,1.0,21.68,83.42,0.0,90.39,1.654,0,1,0,11.5,3,1,7.644,1.9111,8.5,16.244,0
2025-01-02 11:45:00,B01,Engineering,1,B01-R01,40,20,20.0,1.0,22.89,87.87,0.33,89.5,1.48,0,1,0,11.75,3,1,7.596,1.899,8.5,16.141,0
2025-01-02 11:45:00,B01,Engineering,2,B01-R06,40,20,19.0,0.95,21.66,79.78,3.68,100.0,1.602,0,1,0,11.75,3,1,7.112,1.778,8.5,15.113,0
2025-01-02 11:45:00,B01,Engineering,3,B01-R11,40,20,20.0,1.0,23.49,79.74,7.93,94.98,1.447,0,1,0,11.75,3,1,6.992,1.7481,8.5,14.859,0
2025-01-02 11:45:00,B01,Engineering,4,B01-R16,40,20,19.0,0.95,21.76,68.72,1.71,95.4,1.62,0,1,0,11.75,3,1,7.41,1.8524,8.5,15.745,0
